Wavelength (nm)	Transmission (dBm)	Linear Transmission
1577.000000	-210.000000	0.000000
1577.010010	-85.440002	0.000000
1577.020020	-87.660004	0.000000
1577.030029	-210.000000	0.000000
1577.040039	-210.000000	0.000000
1577.050049	-83.129997	0.000000
1577.060059	-79.309998	0.000000
1577.069946	-92.430000	0.000000
1577.079956	-78.449997	0.000000
1577.089966	-210.000000	0.000000
1577.099976	-86.410004	0.000000
1577.109985	-83.980003	0.000000
1577.119995	-82.430000	0.000000
1577.130005	-210.000000	0.000000
1577.140015	-210.000000	0.000000
1577.150024	-210.000000	0.000000
1577.160034	-85.900002	0.000000
1577.170044	-210.000000	0.000000
1577.180054	-210.000000	0.000000
1577.189941	-80.120003	0.000000
1577.199951	-95.440002	0.000000
1577.209961	-210.000000	0.000000
1577.219971	-210.000000	0.000000
1577.229980	-210.000000	0.000000
1577.239990	-82.430000	0.000000
1577.250000	-210.000000	0.000000
1577.260010	-86.989998	0.000000
1577.270020	-210.000000	0.000000
1577.280029	-210.000000	0.000000
1577.290039	-210.000000	0.000000
1577.300049	-81.459999	0.000000
1577.310059	-210.000000	0.000000
1577.319946	-210.000000	0.000000
1577.329956	-210.000000	0.000000
1577.339966	-210.000000	0.000000
1577.349976	-210.000000	0.000000
1577.359985	-210.000000	0.000000
1577.369995	-210.000000	0.000000
1577.380005	-210.000000	0.000000
1577.390015	-210.000000	0.000000
1577.400024	-210.000000	0.000000
1577.410034	-210.000000	0.000000
1577.420044	-210.000000	0.000000
1577.430054	-86.410004	0.000000
1577.439941	-210.000000	0.000000
1577.449951	-92.430000	0.000000
1577.459961	-210.000000	0.000000
1577.469971	-81.820000	0.000000
1577.479980	-80.669998	0.000000
1577.489990	-87.660004	0.000000
1577.500000	-210.000000	0.000000
1577.510010	-210.000000	0.000000
1577.520020	-210.000000	0.000000
1577.530029	-210.000000	0.000000
1577.540039	-210.000000	0.000000
1577.550049	-85.900002	0.000000
1577.560059	-79.419998	0.000000
1577.569946	-82.889999	0.000000
1577.579956	-82.430000	0.000000
1577.589966	-210.000000	0.000000
1577.599976	-83.129997	0.000000
1577.609985	-88.449997	0.000000
1577.619995	-210.000000	0.000000
1577.630005	-210.000000	0.000000
1577.640015	-210.000000	0.000000
1577.650024	-84.650002	0.000000
1577.660034	-89.419998	0.000000
1577.670044	-210.000000	0.000000
1577.680054	-210.000000	0.000000
1577.689941	-210.000000	0.000000
1577.699951	-210.000000	0.000000
1577.709961	-83.980003	0.000000
1577.719971	-80.389999	0.000000
1577.729980	-210.000000	0.000000
1577.739990	-84.650002	0.000000
1577.750000	-87.660004	0.000000
1577.760010	-80.669998	0.000000
1577.770020	-80.529999	0.000000
1577.780029	-81.129997	0.000000
1577.790039	-210.000000	0.000000
1577.800049	-83.400002	0.000000
1577.810059	-90.669998	0.000000
1577.819946	-81.459999	0.000000
1577.829956	-80.820000	0.000000
1577.839966	-210.000000	0.000000
1577.849976	-210.000000	0.000000
1577.859985	-95.440002	0.000000
1577.869995	-210.000000	0.000000
1577.880005	-86.410004	0.000000
1577.890015	-210.000000	0.000000
1577.900024	-79.879997	0.000000
1577.910034	-210.000000	0.000000
1577.920044	-210.000000	0.000000
1577.930054	-210.000000	0.000000
1577.939941	-210.000000	0.000000
1577.949951	-83.980003	0.000000
1577.959961	-210.000000	0.000000
1577.969971	-210.000000	0.000000
1577.979980	-85.900002	0.000000
1577.989990	-85.900002	0.000000
1578.000000	-210.000000	0.000000
1578.010010	-210.000000	0.000000
1578.020020	-79.540001	0.000000
1578.030029	-210.000000	0.000000
1578.040039	-210.000000	0.000000
1578.050049	-85.040001	0.000000
1578.060059	-92.440002	0.000000
1578.069946	-83.410004	0.000000
1578.079956	-210.000000	0.000000
1578.089966	-79.769997	0.000000
1578.099976	-81.470001	0.000000
1578.109985	-85.040001	0.000000
1578.119995	-92.440002	0.000000
1578.130005	-80.980003	0.000000
1578.140015	-210.000000	0.000000
1578.150024	-210.000000	0.000000
1578.160034	-80.830002	0.000000
1578.170044	-87.000000	0.000000
1578.180054	-79.889999	0.000000
1578.189941	-79.430000	0.000000
1578.199951	-81.300003	0.000000
1578.209961	-210.000000	0.000000
1578.219971	-210.000000	0.000000
1578.229980	-210.000000	0.000000
1578.239990	-89.430000	0.000000
1578.250000	-210.000000	0.000000
1578.260010	-210.000000	0.000000
1578.270020	-81.300003	0.000000
1578.280029	-83.989998	0.000000
1578.290039	-83.410004	0.000000
1578.300049	-82.230003	0.000000
1578.310059	-83.690002	0.000000
1578.319946	-80.400002	0.000000
1578.329956	-87.000000	0.000000
1578.339966	-80.540001	0.000000
1578.349976	-77.970001	0.000000
1578.359985	-82.900002	0.000000
1578.369995	-90.680000	0.000000
1578.380005	-78.290001	0.000000
1578.390015	-92.440002	0.000000
1578.400024	-210.000000	0.000000
1578.410034	-81.470001	0.000000
1578.420044	-80.680000	0.000000
1578.430054	-83.690002	0.000000
1578.439941	-76.470001	0.000000
1578.449951	-210.000000	0.000000
1578.459961	-90.680000	0.000000
1578.469971	-80.129997	0.000000
1578.479980	-78.820000	0.000000
1578.489990	-210.000000	0.000000
1578.500000	-76.309998	0.000000
1578.510010	-79.650002	0.000000
1578.520020	-78.290001	0.000000
1578.530029	-210.000000	0.000000
1578.540039	-81.139999	0.000000
1578.550049	-75.959999	0.000000
1578.560059	-81.139999	0.000000
1578.569946	-76.760002	0.000000
1578.579956	-80.830002	0.000000
1578.589966	-83.410004	0.000000
1578.599976	-77.599998	0.000000
1578.609985	-78.129997	0.000000
1578.619995	-75.760002	0.000000
1578.630005	-78.550003	0.000000
1578.640015	-79.110001	0.000000
1578.650024	-78.730003	0.000000
1578.660034	-78.290001	0.000000
1578.670044	-75.910004	0.000000
1578.680054	-77.820000	0.000000
1578.689941	-77.190002	0.000000
1578.699951	-89.430000	0.000000
1578.709961	-78.550003	0.000000
1578.719971	-75.540001	0.000000
1578.729980	-75.809998	0.000000
1578.739990	-75.720001	0.000000
1578.750000	-74.959999	0.000000
1578.760010	-73.839996	0.000000
1578.770020	-75.449997	0.000000
1578.780029	-74.519997	0.000000
1578.790039	-75.279999	0.000000
1578.800049	-73.839996	0.000000
1578.810059	-74.800003	0.000000
1578.819946	-73.570000	0.000000
1578.829956	-73.809998	0.000000
1578.839966	-73.459999	0.000000
