Wavelength (nm)	Transmission (dBm)	Linear Transmission
1577.000000	-210.000000	0.000000
1577.010010	-88.449997	0.000000
1577.020020	-83.400002	0.000000
1577.030029	-210.000000	0.000000
1577.040039	-82.019997	0.000000
1577.050049	-210.000000	0.000000
1577.060059	-85.029999	0.000000
1577.069946	-85.440002	0.000000
1577.079956	-210.000000	0.000000
1577.089966	-85.029999	0.000000
1577.099976	-83.980003	0.000000
1577.109985	-95.440002	0.000000
1577.119995	-210.000000	0.000000
1577.130005	-83.129997	0.000000
1577.140015	-92.430000	0.000000
1577.150024	-92.430000	0.000000
1577.160034	-210.000000	0.000000
1577.170044	-81.639999	0.000000
1577.180054	-210.000000	0.000000
1577.189941	-210.000000	0.000000
1577.199951	-210.000000	0.000000
1577.209961	-210.000000	0.000000
1577.219971	-210.000000	0.000000
1577.229980	-80.000000	0.000000
1577.239990	-79.879997	0.000000
1577.250000	-210.000000	0.000000
1577.260010	-79.309998	0.000000
1577.270020	-81.290001	0.000000
1577.280029	-210.000000	0.000000
1577.290039	-210.000000	0.000000
1577.300049	-84.650002	0.000000
1577.310059	-210.000000	0.000000
1577.319946	-87.660004	0.000000
1577.329956	-210.000000	0.000000
1577.339966	-210.000000	0.000000
1577.349976	-90.669998	0.000000
1577.359985	-210.000000	0.000000
1577.369995	-79.760002	0.000000
1577.380005	-210.000000	0.000000
1577.390015	-210.000000	0.000000
1577.400024	-210.000000	0.000000
1577.410034	-210.000000	0.000000
1577.420044	-210.000000	0.000000
1577.430054	-210.000000	0.000000
1577.439941	-210.000000	0.000000
1577.449951	-210.000000	0.000000
1577.459961	-80.389999	0.000000
1577.469971	-85.440002	0.000000
1577.479980	-81.290001	0.000000
1577.489990	-210.000000	0.000000
1577.500000	-210.000000	0.000000
1577.510010	-210.000000	0.000000
1577.520020	-210.000000	0.000000
1577.530029	-90.669998	0.000000
1577.540039	-85.029999	0.000000
1577.550049	-80.250000	0.000000
1577.560059	-210.000000	0.000000
1577.569946	-210.000000	0.000000
1577.579956	-86.410004	0.000000
1577.589966	-89.419998	0.000000
1577.599976	-82.650002	0.000000
1577.609985	-81.129997	0.000000
1577.619995	-210.000000	0.000000
1577.630005	-86.989998	0.000000
1577.640015	-210.000000	0.000000
1577.650024	-80.250000	0.000000
1577.660034	-82.019997	0.000000
1577.670044	-210.000000	0.000000
1577.680054	-210.000000	0.000000
1577.689941	-210.000000	0.000000
1577.699951	-210.000000	0.000000
1577.709961	-85.440002	0.000000
1577.719971	-78.449997	0.000000
1577.729980	-86.410004	0.000000
1577.739990	-79.639999	0.000000
1577.750000	-86.989998	0.000000
1577.760010	-210.000000	0.000000
1577.770020	-210.000000	0.000000
1577.780029	-86.410004	0.000000
1577.790039	-81.129997	0.000000
1577.800049	-210.000000	0.000000
1577.810059	-83.980003	0.000000
1577.819946	-210.000000	0.000000
1577.829956	-210.000000	0.000000
1577.839966	-210.000000	0.000000
1577.849976	-210.000000	0.000000
1577.859985	-87.660004	0.000000
1577.869995	-88.449997	0.000000
1577.880005	-83.980003	0.000000
1577.890015	-210.000000	0.000000
1577.900024	-79.639999	0.000000
1577.910034	-210.000000	0.000000
1577.920044	-89.419998	0.000000
1577.930054	-210.000000	0.000000
1577.939941	-210.000000	0.000000
1577.949951	-210.000000	0.000000
1577.959961	-210.000000	0.000000
1577.969971	-86.410004	0.000000
1577.979980	-210.000000	0.000000
1577.989990	-210.000000	0.000000
1578.000000	-84.309998	0.000000
1578.010010	-210.000000	0.000000
1578.020020	-210.000000	0.000000
1578.030029	-78.919998	0.000000
1578.040039	-210.000000	0.000000
1578.050049	-88.459999	0.000000
1578.060059	-80.400002	0.000000
1578.069946	-83.690002	0.000000
1578.079956	-82.660004	0.000000
1578.089966	-85.040001	0.000000
1578.099976	-79.889999	0.000000
1578.109985	-85.910004	0.000000
1578.119995	-84.660004	0.000000
1578.130005	-81.300003	0.000000
1578.140015	-82.900002	0.000000
1578.150024	-81.470001	0.000000
1578.160034	-210.000000	0.000000
1578.170044	-84.660004	0.000000
1578.180054	-210.000000	0.000000
1578.189941	-210.000000	0.000000
1578.199951	-86.419998	0.000000
1578.209961	-78.730003	0.000000
1578.219971	-88.459999	0.000000
1578.229980	-210.000000	0.000000
1578.239990	-89.430000	0.000000
1578.250000	-81.470001	0.000000
1578.260010	-82.230003	0.000000
1578.270020	-90.680000	0.000000
1578.280029	-210.000000	0.000000
1578.290039	-80.400002	0.000000
1578.300049	-210.000000	0.000000
1578.310059	-85.449997	0.000000
1578.319946	-210.000000	0.000000
1578.329956	-210.000000	0.000000
1578.339966	-84.660004	0.000000
1578.349976	-81.139999	0.000000
1578.359985	-210.000000	0.000000
1578.369995	-80.540001	0.000000
1578.380005	-86.419998	0.000000
1578.390015	-82.440002	0.000000
1578.400024	-83.690002	0.000000
1578.410034	-79.650002	0.000000
1578.420044	-85.040001	0.000000
1578.430054	-210.000000	0.000000
1578.439941	-80.980003	0.000000
1578.449951	-210.000000	0.000000
1578.459961	-82.900002	0.000000
1578.469971	-89.430000	0.000000
1578.479980	-81.300003	0.000000
1578.489990	-210.000000	0.000000
1578.500000	-210.000000	0.000000
1578.510010	-82.230003	0.000000
1578.520020	-80.980003	0.000000
1578.530029	-78.459999	0.000000
1578.540039	-80.540001	0.000000
1578.550049	-210.000000	0.000000
1578.560059	-80.010002	0.000000
1578.569946	-84.660004	0.000000
1578.579956	-79.650002	0.000000
1578.589966	-210.000000	0.000000
1578.599976	-77.970001	0.000000
1578.609985	-210.000000	0.000000
1578.619995	-210.000000	0.000000
1578.630005	-84.660004	0.000000
1578.640015	-83.410004	0.000000
1578.650024	-85.040001	0.000000
1578.660034	-89.430000	0.000000
1578.670044	-80.980003	0.000000
1578.680054	-76.879997	0.000000
1578.689941	-79.320000	0.000000
1578.699951	-81.139999	0.000000
1578.709961	-85.910004	0.000000
1578.719971	-80.680000	0.000000
1578.729980	-85.040001	0.000000
1578.739990	-84.309998	0.000000
1578.750000	-77.459999	0.000000
1578.760010	-78.639999	0.000000
1578.770020	-78.639999	0.000000
1578.780029	-76.309998	0.000000
1578.790039	-79.110001	0.000000
1578.800049	-80.680000	0.000000
1578.810059	-77.820000	0.000000
1578.819946	-75.720001	0.000000
1578.829956	-85.040001	0.000000
1578.839966	-78.730003	0.000000
1578.849976	-80.400002	0.000000
1578.859985	-79.320000	0.000000
1578.869995	-77.120003	0.000000
1578.880005	-76.699997	0.000000
1578.890015	-76.360001	0.000000
1578.900024	-76.699997	0.000000
1578.910034	-76.879997	0.000000
1578.920044	-76.699997	0.000000
1578.930054	-80.129997	0.000000
1578.939941	-77.000000	0.000000
1578.949951	-76.050003	0.000000
1578.959961	-76.209999	0.000000
1578.969971	-76.879997	0.000000
1578.979980	-75.720001	0.000000
1578.989990	-75.160004	0.000000
1579.000000	-78.639999	0.000000
1579.010010	-74.959999	0.000000
1579.020020	-74.589996	0.000000
1579.030029	-74.480003	0.000000
1579.040039	-73.379997	0.000000
1579.050049	-73.989998	0.000000
1579.060059	-74.620003	0.000000
1579.069946	-74.519997	0.000000
1579.079956	-72.900002	0.000000
1579.089966	-74.080002	0.000000
1579.099976	-73.269997	0.000000
1579.109985	-74.309998	0.000000
1579.119995	-75.040001	0.000000
1579.130005	-73.779999	0.000000
1579.140015	-73.410004	0.000000
1579.150024	-72.709999	0.000000
1579.160034	-72.989998	0.000000
1579.170044	-72.800003	0.000000
1579.180054	-72.440002	0.000000
1579.189941	-72.209999	0.000000
1579.199951	-72.919998	0.000000
1579.209961	-72.150002	0.000000
1579.219971	-72.529999	0.000000
1579.229980	-72.680000	0.000000
1579.239990	-71.849998	0.000000
1579.250000	-71.139999	0.000000
1579.260010	-71.419998	0.000000
1579.270020	-70.930000	0.000000
1579.280029	-70.739998	0.000000
1579.290039	-70.150002	0.000000
1579.300049	-70.400002	0.000000
1579.310059	-70.019997	0.000000
1579.319946	-69.889999	0.000000
1579.329956	-69.980003	0.000000
1579.339966	-70.239998	0.000000
1579.349976	-69.550003	0.000000
1579.359985	-69.230003	0.000000
1579.369995	-69.629997	0.000000
1579.380005	-69.519997	0.000000
1579.390015	-68.519997	0.000000
1579.400024	-68.559998	0.000000
1579.410034	-68.919998	0.000000
1579.420044	-68.389999	0.000000
1579.430054	-68.120003	0.000000
1579.439941	-68.209999	0.000000
1579.449951	-68.010002	0.000000
1579.459961	-68.040001	0.000000
1579.469971	-67.610001	0.000000
1579.479980	-67.650002	0.000000
1579.489990	-67.480003	0.000000
1579.500000	-66.980003	0.000000
1579.510010	-66.790001	0.000000
1579.520020	-66.699997	0.000000
1579.530029	-66.209999	0.000000
1579.540039	-66.089996	0.000000
1579.550049	-65.989998	0.000000
1579.560059	-65.599998	0.000000
1579.569946	-65.480003	0.000000
1579.579956	-65.559998	0.000000
1579.589966	-65.360001	0.000000
1579.599976	-65.379997	0.000000
1579.609985	-65.339996	0.000000
1579.619995	-65.199997	0.000000
1579.630005	-65.180000	0.000000
1579.640015	-65.050003	0.000000
1579.650024	-64.980003	0.000000
1579.660034	-64.870003	0.000000
1579.670044	-64.629997	0.000000
1579.680054	-64.389999	0.000000
1579.689941	-64.279999	0.000000
1579.699951	-64.199997	0.000000
1579.709961	-63.990002	0.000000
1579.719971	-63.810001	0.000000
1579.729980	-63.650002	0.000000
1579.739990	-63.500000	0.000000
1579.750000	-63.360001	0.000000
1579.760010	-63.220001	0.000000
1579.770020	-63.200001	0.000000
1579.780029	-63.049999	0.000000
1579.790039	-63.029999	0.000000
1579.800049	-62.939999	0.000001
1579.810059	-62.820000	0.000001
1579.819946	-62.799999	0.000001
1579.829956	-62.740002	0.000001
1579.839966	-62.639999	0.000001
1579.849976	-62.400002	0.000001
1579.859985	-62.250000	0.000001
1579.869995	-62.130001	0.000001
1579.880005	-61.900002	0.000001
1579.890015	-61.680000	0.000001
1579.900024	-61.500000	0.000001
1579.910034	-61.200001	0.000001
1579.920044	-61.060001	0.000001
1579.930054	-60.910000	0.000001
1579.939941	-60.779999	0.000001
1579.949951	-60.750000	0.000001
1579.959961	-60.630001	0.000001
1579.969971	-60.480000	0.000001
1579.979980	-60.430000	0.000001
1579.989990	-60.349998	0.000001
1580.000000	-60.250000	0.000001
1580.010010	-60.180000	0.000001
1580.020020	-60.060001	0.000001
1580.030029	-59.860001	0.000001
1580.040039	-59.709999	0.000001
1580.050049	-59.590000	0.000001
1580.060059	-59.400002	0.000001
1580.069946	-59.299999	0.000001
1580.079956	-59.139999	0.000001
1580.089966	-58.849998	0.000001
1580.099976	-58.689999	0.000001
1580.109985	-58.570000	0.000001
1580.119995	-58.360001	0.000001
1580.130005	-58.279999	0.000001
1580.140015	-58.189999	0.000002
1580.150024	-58.049999	0.000002
1580.160034	-57.959999	0.000002
1580.170044	-57.919998	0.000002
1580.180054	-57.860001	0.000002
1580.189941	-57.820000	0.000002
1580.199951	-57.740002	0.000002
1580.209961	-57.599998	0.000002
1580.219971	-57.509998	0.000002
1580.229980	-57.380001	0.000002
1580.239990	-57.180000	0.000002
1580.250000	-56.980000	0.000002
1580.260010	-56.779999	0.000002
1580.270020	-56.540001	0.000002
1580.280029	-56.389999	0.000002
1580.290039	-56.310001	0.000002
1580.300049	-56.189999	0.000002
