Wavelength (nm)	Transmission (dBm)	Linear Transmission
1577.000000	-83.400002	0.000000
1577.010010	-95.440002	0.000000
1577.020020	-210.000000	0.000000
1577.030029	-210.000000	0.000000
1577.040039	-80.820000	0.000000
1577.050049	-84.650002	0.000000
1577.060059	-81.129997	0.000000
1577.069946	-210.000000	0.000000
1577.079956	-210.000000	0.000000
1577.089966	-89.419998	0.000000
1577.099976	-210.000000	0.000000
1577.109985	-80.250000	0.000000
1577.119995	-80.389999	0.000000
1577.130005	-82.889999	0.000000
1577.140015	-85.029999	0.000000
1577.150024	-210.000000	0.000000
1577.160034	-86.410004	0.000000
1577.170044	-81.459999	0.000000
1577.180054	-82.220001	0.000000
1577.189941	-79.309998	0.000000
1577.199951	-210.000000	0.000000
1577.209961	-210.000000	0.000000
1577.219971	-77.879997	0.000000
1577.229980	-95.440002	0.000000
1577.239990	-92.430000	0.000000
1577.250000	-80.000000	0.000000
1577.260010	-78.910004	0.000000
1577.270020	-82.889999	0.000000
1577.280029	-79.099998	0.000000
1577.290039	-79.099998	0.000000
1577.300049	-79.309998	0.000000
1577.310059	-78.910004	0.000000
1577.319946	-95.440002	0.000000
1577.329956	-80.120003	0.000000
1577.339966	-210.000000	0.000000
1577.349976	-79.099998	0.000000
1577.359985	-210.000000	0.000000
1577.369995	-210.000000	0.000000
1577.380005	-77.379997	0.000000
1577.390015	-210.000000	0.000000
1577.400024	-76.870003	0.000000
1577.410034	-80.120003	0.000000
1577.420044	-77.519997	0.000000
1577.430054	-80.970001	0.000000
1577.439941	-82.019997	0.000000
1577.449951	-80.970001	0.000000
1577.459961	-76.989998	0.000000
1577.469971	-83.980003	0.000000
1577.479980	-79.639999	0.000000
1577.489990	-95.440002	0.000000
1577.500000	-81.639999	0.000000
1577.510010	-80.389999	0.000000
1577.520020	-75.989998	0.000000
1577.530029	-78.360001	0.000000
1577.540039	-78.120003	0.000000
1577.550049	-85.440002	0.000000
1577.560059	-210.000000	0.000000
1577.569946	-77.110001	0.000000
1577.579956	-77.309998	0.000000
1577.589966	-82.019997	0.000000
1577.599976	-79.879997	0.000000
1577.609985	-80.669998	0.000000
1577.619995	-76.199997	0.000000
1577.630005	-78.540001	0.000000
1577.640015	-79.879997	0.000000
1577.650024	-78.809998	0.000000
1577.660034	-77.050003	0.000000
1577.670044	-77.050003	0.000000
1577.680054	-78.040001	0.000000
1577.689941	-80.669998	0.000000
1577.699951	-77.309998	0.000000
1577.709961	-74.870003	0.000000
1577.719971	-74.910004	0.000000
1577.729980	-77.519997	0.000000
1577.739990	-80.120003	0.000000
1577.750000	-75.400002	0.000000
1577.760010	-77.660004	0.000000
1577.770020	-77.050003	0.000000
1577.780029	-77.379997	0.000000
1577.790039	-76.459999	0.000000
1577.800049	-77.050003	0.000000
1577.810059	-76.870003	0.000000
1577.819946	-77.519997	0.000000
1577.829956	-75.750000	0.000000
1577.839966	-76.519997	0.000000
1577.849976	-76.250000	0.000000
1577.859985	-75.849998	0.000000
1577.869995	-75.440002	0.000000
1577.880005	-74.540001	0.000000
1577.890015	-73.980003	0.000000
1577.900024	-75.029999	0.000000
1577.910034	-75.110001	0.000000
1577.920044	-74.470001	0.000000
1577.930054	-74.010002	0.000000
1577.939941	-74.989998	0.000000
1577.949951	-75.440002	0.000000
1577.959961	-74.199997	0.000000
1577.969971	-74.010002	0.000000
1577.979980	-73.339996	0.000000
1577.989990	-73.589996	0.000000
1578.000000	-73.959999	0.000000
1578.010010	-73.870003	0.000000
1578.020020	-73.169998	0.000000
1578.030029	-73.349998	0.000000
1578.040039	-72.680000	0.000000
1578.050049	-73.300003	0.000000
1578.060059	-73.070000	0.000000
1578.069946	-71.930000	0.000000
1578.079956	-72.660004	0.000000
1578.089966	-72.209999	0.000000
1578.099976	-72.169998	0.000000
1578.109985	-72.550003	0.000000
1578.119995	-72.709999	0.000000
1578.130005	-72.620003	0.000000
1578.140015	-71.629997	0.000000
1578.150024	-71.779999	0.000000
1578.160034	-72.370003	0.000000
1578.170044	-71.669998	0.000000
1578.180054	-71.379997	0.000000
1578.189941	-71.220001	0.000000
1578.199951	-71.500000	0.000000
1578.209961	-70.589996	0.000000
1578.219971	-69.970001	0.000000
1578.229980	-70.680000	0.000000
1578.239990	-70.639999	0.000000
1578.250000	-70.260002	0.000000
1578.260010	-70.370003	0.000000
1578.270020	-70.360001	0.000000
1578.280029	-70.769997	0.000000
1578.290039	-69.669998	0.000000
1578.300049	-69.809998	0.000000
1578.310059	-70.290001	0.000000
1578.319946	-69.519997	0.000000
1578.329956	-69.330002	0.000000
1578.339966	-69.019997	0.000000
1578.349976	-69.010002	0.000000
1578.359985	-69.209999	0.000000
1578.369995	-68.879997	0.000000
1578.380005	-69.019997	0.000000
1578.390015	-68.790001	0.000000
1578.400024	-68.610001	0.000000
1578.410034	-68.660004	0.000000
1578.420044	-68.750000	0.000000
1578.430054	-68.470001	0.000000
1578.439941	-68.110001	0.000000
1578.449951	-68.610001	0.000000
1578.459961	-68.059998	0.000000
1578.469971	-67.599998	0.000000
1578.479980	-67.669998	0.000000
1578.489990	-67.440002	0.000000
1578.500000	-67.279999	0.000000
1578.510010	-67.019997	0.000000
1578.520020	-66.760002	0.000000
1578.530029	-66.790001	0.000000
1578.540039	-66.559998	0.000000
1578.550049	-66.529999	0.000000
1578.560059	-66.690002	0.000000
1578.569946	-66.720001	0.000000
1578.579956	-66.389999	0.000000
1578.589966	-66.169998	0.000000
1578.599976	-66.150002	0.000000
1578.609985	-65.669998	0.000000
1578.619995	-65.389999	0.000000
1578.630005	-65.320000	0.000000
1578.640015	-64.989998	0.000000
1578.650024	-64.830002	0.000000
1578.660034	-64.540001	0.000000
1578.670044	-64.459999	0.000000
1578.680054	-64.400002	0.000000
1578.689941	-64.650002	0.000000
1578.699951	-64.260002	0.000000
1578.709961	-64.070000	0.000000
1578.719971	-63.930000	0.000000
1578.729980	-63.689999	0.000000
1578.739990	-63.389999	0.000000
1578.750000	-63.209999	0.000000
1578.760010	-62.990002	0.000001
1578.770020	-62.880001	0.000001
1578.780029	-62.759998	0.000001
1578.790039	-62.580002	0.000001
1578.800049	-62.509998	0.000001
1578.810059	-62.450001	0.000001
1578.819946	-62.220001	0.000001
1578.829956	-62.250000	0.000001
1578.839966	-62.200001	0.000001
1578.849976	-61.980000	0.000001
1578.859985	-61.770000	0.000001
1578.869995	-61.570000	0.000001
1578.880005	-61.290001	0.000001
1578.890015	-61.119999	0.000001
1578.900024	-61.060001	0.000001
1578.910034	-60.910000	0.000001
1578.920044	-60.730000	0.000001
1578.930054	-60.700001	0.000001
1578.939941	-60.660000	0.000001
1578.949951	-60.540001	0.000001
1578.959961	-60.500000	0.000001
1578.969971	-60.430000	0.000001
1578.979980	-60.250000	0.000001
1578.989990	-60.049999	0.000001
1579.000000	-59.639999	0.000001
1579.010010	-59.380001	0.000001
1579.020020	-59.169998	0.000001
1579.030029	-59.029999	0.000001
1579.040039	-58.889999	0.000001
1579.050049	-58.869999	0.000001
1579.060059	-58.790001	0.000001
1579.069946	-58.720001	0.000001
1579.079956	-58.740002	0.000001
1579.089966	-58.720001	0.000001
1579.099976	-58.610001	0.000001
1579.109985	-58.410000	0.000001
1579.119995	-58.189999	0.000002
1579.130005	-57.910000	0.000002
1579.140015	-57.709999	0.000002
1579.150024	-57.549999	0.000002
1579.160034	-57.459999	0.000002
1579.170044	-57.340000	0.000002
1579.180054	-57.230000	0.000002
1579.189941	-57.189999	0.000002
1579.199951	-57.189999	0.000002
1579.209961	-57.130001	0.000002
1579.219971	-57.090000	0.000002
1579.229980	-56.959999	0.000002
1579.239990	-56.779999	0.000002
1579.250000	-56.590000	0.000002
1579.260010	-56.380001	0.000002
1579.270020	-56.180000	0.000002
1579.280029	-56.020000	0.000003
1579.290039	-55.869999	0.000003
1579.300049	-55.820000	0.000003
1579.310059	-55.779999	0.000003
1579.319946	-55.740002	0.000003
1579.329956	-55.730000	0.000003
1579.339966	-55.700001	0.000003
1579.349976	-55.650002	0.000003
1579.359985	-55.540001	0.000003
1579.369995	-55.400002	0.000003
1579.380005	-55.200001	0.000003
1579.390015	-55.000000	0.000003
1579.400024	-54.869999	0.000003
1579.410034	-54.689999	0.000003
1579.420044	-54.549999	0.000004
1579.430054	-54.470001	0.000004
1579.439941	-54.450001	0.000004
1579.449951	-54.439999	0.000004
1579.459961	-54.400002	0.000004
1579.469971	-54.360001	0.000004
1579.479980	-54.340000	0.000004
1579.489990	-54.299999	0.000004
1579.500000	-54.230000	0.000004
1579.510010	-54.150002	0.000004
1579.520020	-54.020000	0.000004
1579.530029	-53.820000	0.000004
1579.540039	-53.680000	0.000004
1579.550049	-53.590000	0.000004
1579.560059	-53.509998	0.000004
1579.569946	-53.459999	0.000005
1579.579956	-53.410000	0.000005
1579.589966	-53.360001	0.000005
1579.599976	-53.320000	0.000005
1579.609985	-53.320000	0.000005
1579.619995	-53.360001	0.000005
1579.630005	-53.369999	0.000005
1579.640015	-53.369999	0.000005
1579.650024	-53.369999	0.000005
1579.660034	-53.340000	0.000005
1579.670044	-53.340000	0.000005
1579.680054	-53.290001	0.000005
1579.689941	-53.200001	0.000005
1579.699951	-53.099998	0.000005
1579.709961	-52.959999	0.000005
1579.719971	-52.900002	0.000005
1579.729980	-52.830002	0.000005
1579.739990	-52.750000	0.000005
1579.750000	-52.709999	0.000005
1579.760010	-52.669998	0.000005
1579.770020	-52.610001	0.000005
1579.780029	-52.590000	0.000006
1579.790039	-52.610001	0.000005
1579.800049	-52.650002	0.000005
1579.810059	-52.669998	0.000005
1579.819946	-52.689999	0.000005
1579.829956	-52.680000	0.000005
1579.839966	-52.680000	0.000005
1579.849976	-52.709999	0.000005
1579.859985	-52.720001	0.000005
1579.869995	-52.709999	0.000005
1579.880005	-52.630001	0.000005
1579.890015	-52.520000	0.000006
1579.900024	-52.419998	0.000006
1579.910034	-52.310001	0.000006
1579.920044	-52.259998	0.000006
1579.930054	-52.209999	0.000006
1579.939941	-52.160000	0.000006
1579.949951	-52.099998	0.000006
1579.959961	-52.080002	0.000006
1579.969971	-52.090000	0.000006
1579.979980	-52.119999	0.000006
1579.989990	-52.150002	0.000006
1580.000000	-52.160000	0.000006
1580.010010	-52.180000	0.000006
1580.020020	-52.189999	0.000006
1580.030029	-52.259998	0.000006
1580.040039	-52.279999	0.000006
1580.050049	-52.270000	0.000006
1580.060059	-52.209999	0.000006
1580.069946	-52.130001	0.000006
1580.079956	-52.060001	0.000006
1580.089966	-51.959999	0.000006
1580.099976	-51.900002	0.000006
1580.109985	-51.830002	0.000007
1580.119995	-51.740002	0.000007
1580.130005	-51.689999	0.000007
1580.140015	-51.669998	0.000007
1580.150024	-51.680000	0.000007
1580.160034	-51.689999	0.000007
1580.170044	-51.730000	0.000007
1580.180054	-51.750000	0.000007
1580.189941	-51.740002	0.000007
1580.199951	-51.759998	0.000007
1580.209961	-51.830002	0.000007
1580.219971	-51.849998	0.000007
1580.229980	-51.849998	0.000007
1580.239990	-51.770000	0.000007
1580.250000	-51.669998	0.000007
1580.260010	-51.570000	0.000007
1580.270020	-51.459999	0.000007
1580.280029	-51.400002	0.000007
1580.290039	-51.340000	0.000007
1580.300049	-51.240002	0.000008
1580.310059	-51.209999	0.000008
1580.319946	-51.209999	0.000008
1580.329956	-51.160000	0.000008
1580.339966	-51.139999	0.000008
1580.349976	-51.150002	0.000008
1580.359985	-51.169998	0.000008
1580.369995	-51.200001	0.000008
1580.380005	-51.230000	0.000008
1580.390015	-51.230000	0.000008
1580.400024	-51.209999	0.000008
1580.410034	-51.180000	0.000008
1580.420044	-51.150002	0.000008
1580.430054	-51.099998	0.000008
1580.439941	-50.990002	0.000008
1580.449951	-50.880001	0.000008
1580.459961	-50.740002	0.000008
1580.469971	-50.590000	0.000009
1580.479980	-50.509998	0.000009
1580.489990	-50.450001	0.000009
1580.500000	-50.400002	0.000009
1580.510010	-50.320000	0.000009
1580.520020	-50.270000	0.000009
1580.530029	-50.250000	0.000009
1580.540039	-50.259998	0.000009
1580.550049	-50.259998	0.000009
1580.560059	-50.230000	0.000009
1580.569946	-50.160000	0.000010
1580.579956	-50.000000	0.000010
1580.589966	-49.820000	0.000010
1580.599976	-49.630001	0.000011
1580.609985	-49.430000	0.000011
1580.619995	-49.240002	0.000012
1580.630005	-49.099998	0.000012
1580.640015	-48.980000	0.000013
1580.650024	-48.910000	0.000013
1580.660034	-48.889999	0.000013
1580.670044	-48.880001	0.000013
1580.680054	-48.860001	0.000013
1580.689941	-48.840000	0.000013
1580.699951	-48.799999	0.000013
1580.709961	-48.770000	0.000013
1580.719971	-48.750000	0.000013
1580.729980	-48.709999	0.000013
1580.739990	-48.619999	0.000014
1580.750000	-48.480000	0.000014
1580.760010	-48.320000	0.000015
1580.770020	-48.169998	0.000015
1580.780029	-48.110001	0.000015
1580.790039	-48.090000	0.000016
1580.800049	-48.060001	0.000016
1580.810059	-48.029999	0.000016
1580.819946	-48.000000	0.000016
1580.829956	-48.020000	0.000016
1580.839966	-48.060001	0.000016
1580.849976	-48.110001	0.000015
1580.859985	-48.130001	0.000015
1580.869995	-48.119999	0.000015
1580.880005	-48.080002	0.000016
1580.890015	-48.020000	0.000016
1580.900024	-47.980000	0.000016
1580.910034	-47.919998	0.000016
1580.920044	-47.860001	0.000016
1580.930054	-47.790001	0.000017
1580.939941	-47.740002	0.000017
1580.949951	-47.730000	0.000017
1580.959961	-47.770000	0.000017
1580.969971	-47.820000	0.000017
1580.979980	-47.880001	0.000016
1580.989990	-47.939999	0.000016
1581.000000	-48.020000	0.000016
1581.010010	-48.130001	0.000015
1581.020020	-48.250000	0.000015
1581.030029	-48.320000	0.000015
1581.040039	-48.330002	0.000015
1581.050049	-48.270000	0.000015
1581.060059	-48.189999	0.000015
1581.069946	-48.130001	0.000015
