Wavelength (nm)	Transmission (dBm)	Linear Transmission
1577.000000	-81.639999	0.000000
1577.010010	-79.760002	0.000000
1577.020020	-210.000000	0.000000
1577.030029	-210.000000	0.000000
1577.040039	-210.000000	0.000000
1577.050049	-210.000000	0.000000
1577.060059	-83.400002	0.000000
1577.069946	-79.309998	0.000000
1577.079956	-82.220001	0.000000
1577.089966	-210.000000	0.000000
1577.099976	-80.389999	0.000000
1577.109985	-210.000000	0.000000
1577.119995	-210.000000	0.000000
1577.130005	-210.000000	0.000000
1577.140015	-83.980003	0.000000
1577.150024	-89.419998	0.000000
1577.160034	-84.650002	0.000000
1577.170044	-210.000000	0.000000
1577.180054	-85.900002	0.000000
1577.189941	-210.000000	0.000000
1577.199951	-85.440002	0.000000
1577.209961	-210.000000	0.000000
1577.219971	-87.660004	0.000000
1577.229980	-210.000000	0.000000
1577.239990	-210.000000	0.000000
1577.250000	-210.000000	0.000000
1577.260010	-210.000000	0.000000
1577.270020	-82.650002	0.000000
1577.280029	-81.290001	0.000000
1577.290039	-210.000000	0.000000
1577.300049	-82.650002	0.000000
1577.310059	-210.000000	0.000000
1577.319946	-85.440002	0.000000
1577.329956	-210.000000	0.000000
1577.339966	-210.000000	0.000000
1577.349976	-82.650002	0.000000
1577.359985	-210.000000	0.000000
1577.369995	-210.000000	0.000000
1577.380005	-80.389999	0.000000
1577.390015	-88.449997	0.000000
1577.400024	-210.000000	0.000000
1577.410034	-210.000000	0.000000
1577.420044	-210.000000	0.000000
1577.430054	-79.099998	0.000000
1577.439941	-210.000000	0.000000
1577.449951	-210.000000	0.000000
1577.459961	-210.000000	0.000000
1577.469971	-210.000000	0.000000
1577.479980	-210.000000	0.000000
1577.489990	-92.430000	0.000000
1577.500000	-210.000000	0.000000
1577.510010	-210.000000	0.000000
1577.520020	-210.000000	0.000000
1577.530029	-210.000000	0.000000
1577.540039	-210.000000	0.000000
1577.550049	-210.000000	0.000000
1577.560059	-81.820000	0.000000
1577.569946	-83.980003	0.000000
1577.579956	-86.410004	0.000000
1577.589966	-210.000000	0.000000
1577.599976	-86.410004	0.000000
1577.609985	-85.440002	0.000000
1577.619995	-87.660004	0.000000
1577.630005	-210.000000	0.000000
1577.640015	-210.000000	0.000000
1577.650024	-210.000000	0.000000
1577.660034	-89.419998	0.000000
1577.670044	-210.000000	0.000000
1577.680054	-90.669998	0.000000
1577.689941	-210.000000	0.000000
1577.699951	-80.250000	0.000000
1577.709961	-210.000000	0.000000
1577.719971	-86.989998	0.000000
1577.729980	-95.440002	0.000000
1577.739990	-210.000000	0.000000
1577.750000	-210.000000	0.000000
1577.760010	-210.000000	0.000000
1577.770020	-80.669998	0.000000
1577.780029	-85.900002	0.000000
1577.790039	-210.000000	0.000000
1577.800049	-210.000000	0.000000
1577.810059	-83.980003	0.000000
1577.819946	-81.820000	0.000000
1577.829956	-210.000000	0.000000
1577.839966	-78.809998	0.000000
1577.849976	-79.879997	0.000000
1577.859985	-210.000000	0.000000
1577.869995	-210.000000	0.000000
1577.880005	-210.000000	0.000000
1577.890015	-78.540001	0.000000
1577.900024	-80.669998	0.000000
1577.910034	-80.120003	0.000000
1577.920044	-210.000000	0.000000
1577.930054	-210.000000	0.000000
1577.939941	-83.400002	0.000000
1577.949951	-81.290001	0.000000
1577.959961	-210.000000	0.000000
1577.969971	-210.000000	0.000000
1577.979980	-210.000000	0.000000
1577.989990	-85.029999	0.000000
1578.000000	-89.430000	0.000000
1578.010010	-85.910004	0.000000
1578.020020	-210.000000	0.000000
1578.030029	-86.419998	0.000000
1578.040039	-210.000000	0.000000
1578.050049	-87.000000	0.000000
1578.060059	-210.000000	0.000000
1578.069946	-210.000000	0.000000
1578.079956	-210.000000	0.000000
1578.089966	-84.660004	0.000000
1578.099976	-80.129997	0.000000
1578.109985	-83.410004	0.000000
1578.119995	-210.000000	0.000000
1578.130005	-210.000000	0.000000
1578.140015	-210.000000	0.000000
1578.150024	-210.000000	0.000000
1578.160034	-85.040001	0.000000
1578.170044	-85.449997	0.000000
1578.180054	-210.000000	0.000000
1578.189941	-84.660004	0.000000
1578.199951	-210.000000	0.000000
1578.209961	-81.470001	0.000000
1578.219971	-88.459999	0.000000
1578.229980	-210.000000	0.000000
1578.239990	-81.300003	0.000000
1578.250000	-95.449997	0.000000
1578.260010	-83.139999	0.000000
1578.270020	-210.000000	0.000000
1578.280029	-80.830002	0.000000
1578.290039	-210.000000	0.000000
1578.300049	-210.000000	0.000000
1578.310059	-82.230003	0.000000
1578.319946	-210.000000	0.000000
1578.329956	-210.000000	0.000000
1578.339966	-210.000000	0.000000
1578.349976	-210.000000	0.000000
1578.359985	-80.680000	0.000000
1578.369995	-84.309998	0.000000
1578.380005	-81.139999	0.000000
1578.390015	-81.139999	0.000000
1578.400024	-86.419998	0.000000
1578.410034	-82.660004	0.000000
1578.420044	-210.000000	0.000000
1578.430054	-92.440002	0.000000
1578.439941	-83.410004	0.000000
1578.449951	-88.459999	0.000000
1578.459961	-86.419998	0.000000
1578.469971	-210.000000	0.000000
1578.479980	-83.989998	0.000000
1578.489990	-79.769997	0.000000
1578.500000	-89.430000	0.000000
1578.510010	-210.000000	0.000000
1578.520020	-210.000000	0.000000
1578.530029	-83.989998	0.000000
1578.540039	-78.459999	0.000000
1578.550049	-83.139999	0.000000
1578.560059	-210.000000	0.000000
1578.569946	-210.000000	0.000000
1578.579956	-85.910004	0.000000
1578.589966	-210.000000	0.000000
1578.599976	-210.000000	0.000000
1578.609985	-210.000000	0.000000
1578.619995	-84.660004	0.000000
1578.630005	-210.000000	0.000000
1578.640015	-78.290001	0.000000
1578.650024	-210.000000	0.000000
1578.660034	-88.459999	0.000000
1578.670044	-82.230003	0.000000
1578.680054	-84.660004	0.000000
1578.689941	-210.000000	0.000000
1578.699951	-82.230003	0.000000
1578.709961	-81.300003	0.000000
1578.719971	-210.000000	0.000000
1578.729980	-210.000000	0.000000
1578.739990	-210.000000	0.000000
1578.750000	-87.000000	0.000000
1578.760010	-85.040001	0.000000
1578.770020	-80.540001	0.000000
1578.780029	-83.690002	0.000000
1578.790039	-85.910004	0.000000
1578.800049	-210.000000	0.000000
1578.810059	-210.000000	0.000000
1578.819946	-210.000000	0.000000
1578.829956	-95.449997	0.000000
1578.839966	-86.419998	0.000000
1578.849976	-80.980003	0.000000
1578.859985	-210.000000	0.000000
1578.869995	-95.449997	0.000000
1578.880005	-210.000000	0.000000
1578.890015	-210.000000	0.000000
1578.900024	-83.690002	0.000000
1578.910034	-210.000000	0.000000
1578.920044	-210.000000	0.000000
1578.930054	-95.449997	0.000000
1578.939941	-210.000000	0.000000
1578.949951	-90.680000	0.000000
1578.959961	-210.000000	0.000000
1578.969971	-210.000000	0.000000
1578.979980	-210.000000	0.000000
1578.989990	-210.000000	0.000000
1579.000000	-89.430000	0.000000
1579.010010	-84.660004	0.000000
1579.020020	-210.000000	0.000000
1579.030029	-210.000000	0.000000
1579.040039	-210.000000	0.000000
1579.050049	-210.000000	0.000000
1579.060059	-79.889999	0.000000
1579.069946	-210.000000	0.000000
1579.079956	-210.000000	0.000000
1579.089966	-87.000000	0.000000
1579.099976	-84.660004	0.000000
1579.109985	-79.889999	0.000000
1579.119995	-79.540001	0.000000
1579.130005	-210.000000	0.000000
1579.140015	-210.000000	0.000000
1579.150024	-83.410004	0.000000
1579.160034	-210.000000	0.000000
1579.170044	-88.459999	0.000000
1579.180054	-80.400002	0.000000
1579.189941	-80.400002	0.000000
1579.199951	-80.400002	0.000000
1579.209961	-87.669998	0.000000
1579.219971	-77.529999	0.000000
1579.229980	-210.000000	0.000000
1579.239990	-210.000000	0.000000
1579.250000	-83.989998	0.000000
1579.260010	-210.000000	0.000000
1579.270020	-84.309998	0.000000
1579.280029	-82.029999	0.000000
1579.290039	-210.000000	0.000000
1579.300049	-210.000000	0.000000
1579.310059	-210.000000	0.000000
1579.319946	-210.000000	0.000000
1579.329956	-92.440002	0.000000
1579.339966	-78.370003	0.000000
1579.349976	-78.820000	0.000000
1579.359985	-88.459999	0.000000
1579.369995	-210.000000	0.000000
1579.380005	-210.000000	0.000000
1579.390015	-210.000000	0.000000
1579.400024	-80.540001	0.000000
1579.410034	-80.010002	0.000000
1579.420044	-80.129997	0.000000
1579.430054	-83.139999	0.000000
1579.439941	-87.669998	0.000000
1579.449951	-86.419998	0.000000
1579.459961	-81.139999	0.000000
1579.469971	-76.419998	0.000000
1579.479980	-79.540001	0.000000
1579.489990	-85.449997	0.000000
1579.500000	-80.680000	0.000000
1579.510010	-78.639999	0.000000
1579.520020	-84.309998	0.000000
1579.530029	-77.669998	0.000000
1579.540039	-78.129997	0.000000
1579.550049	-79.320000	0.000000
1579.560059	-87.669998	0.000000
1579.569946	-82.660004	0.000000
1579.579956	-79.010002	0.000000
1579.589966	-82.029999	0.000000
1579.599976	-80.980003	0.000000
1579.609985	-210.000000	0.000000
1579.619995	-84.309998	0.000000
1579.630005	-79.769997	0.000000
1579.640015	-80.400002	0.000000
1579.650024	-80.830002	0.000000
1579.660034	-81.650002	0.000000
1579.670044	-82.440002	0.000000
1579.680054	-83.139999	0.000000
1579.689941	-80.400002	0.000000
1579.699951	-78.550003	0.000000
1579.709961	-76.050003	0.000000
1579.719971	-77.459999	0.000000
1579.729980	-76.879997	0.000000
1579.739990	-78.290001	0.000000
1579.750000	-78.459999	0.000000
1579.760010	-78.820000	0.000000
1579.770020	-78.050003	0.000000
1579.780029	-79.010002	0.000000
1579.790039	-76.940002	0.000000
1579.800049	-76.419998	0.000000
1579.810059	-77.059998	0.000000
1579.819946	-75.580002	0.000000
1579.829956	-77.389999	0.000000
1579.839966	-75.809998	0.000000
1579.849976	-77.389999	0.000000
1579.859985	-74.800003	0.000000
1579.869995	-75.199997	0.000000
1579.880005	-74.480003	0.000000
1579.890015	-74.309998	0.000000
1579.900024	-77.000000	0.000000
1579.910034	-73.930000	0.000000
1579.920044	-73.779999	0.000000
1579.930054	-73.779999	0.000000
1579.939941	-74.800003	0.000000
1579.949951	-74.339996	0.000000
1579.959961	-74.050003	0.000000
1579.969971	-73.779999	0.000000
1579.979980	-73.199997	0.000000
1579.989990	-73.349998	0.000000
1580.000000	-74.050003	0.000000
1580.010010	-73.839996	0.000000
1580.020020	-73.330002	0.000000
1580.030029	-74.239998	0.000000
1580.040039	-72.349998	0.000000
1580.050049	-73.199997	0.000000
1580.060059	-72.500000	0.000000
1580.069946	-72.040001	0.000000
1580.079956	-72.660004	0.000000
1580.089966	-72.550003	0.000000
1580.099976	-72.080002	0.000000
1580.109985	-71.199997	0.000000
1580.119995	-71.150002	0.000000
1580.130005	-71.320000	0.000000
1580.140015	-70.959999	0.000000
1580.150024	-70.639999	0.000000
1580.160034	-70.889999	0.000000
1580.170044	-70.070000	0.000000
1580.180054	-70.690002	0.000000
1580.189941	-69.889999	0.000000
1580.199951	-70.070000	0.000000
1580.209961	-70.199997	0.000000
1580.219971	-69.760002	0.000000
1580.229980	-69.400002	0.000000
1580.239990	-69.540001	0.000000
1580.250000	-69.250000	0.000000
1580.260010	-68.949997	0.000000
1580.270020	-68.650002	0.000000
1580.280029	-68.379997	0.000000
1580.290039	-68.199997	0.000000
