Wavelength (nm)	Transmission (dBm)	Linear Transmission
1577.000000	-210.000000	0.000000
1577.010010	-89.419998	0.000000
1577.020020	-88.449997	0.000000
1577.030029	-82.650002	0.000000
1577.040039	-210.000000	0.000000
1577.050049	-95.440002	0.000000
1577.060059	-210.000000	0.000000
1577.069946	-86.989998	0.000000
1577.079956	-83.980003	0.000000
1577.089966	-90.669998	0.000000
1577.099976	-82.650002	0.000000
1577.109985	-210.000000	0.000000
1577.119995	-79.419998	0.000000
1577.130005	-78.199997	0.000000
1577.140015	-78.540001	0.000000
1577.150024	-80.669998	0.000000
1577.160034	-79.529999	0.000000
1577.170044	-83.980003	0.000000
1577.180054	-80.970001	0.000000
1577.189941	-76.199997	0.000000
1577.199951	-80.820000	0.000000
1577.209961	-83.129997	0.000000
1577.219971	-84.300003	0.000000
1577.229980	-79.309998	0.000000
1577.239990	-76.150002	0.000000
1577.250000	-210.000000	0.000000
1577.260010	-85.029999	0.000000
1577.270020	-83.680000	0.000000
1577.280029	-80.389999	0.000000
1577.290039	-210.000000	0.000000
1577.300049	-77.660004	0.000000
1577.310059	-78.449997	0.000000
1577.319946	-77.660004	0.000000
1577.329956	-79.099998	0.000000
1577.339966	-84.650002	0.000000
1577.349976	-88.449997	0.000000
1577.359985	-84.300003	0.000000
1577.369995	-78.720001	0.000000
1577.380005	-79.760002	0.000000
1577.390015	-77.660004	0.000000
1577.400024	-77.519997	0.000000
1577.410034	-77.730003	0.000000
1577.420044	-80.970001	0.000000
1577.430054	-210.000000	0.000000
1577.439941	-79.000000	0.000000
1577.449951	-83.129997	0.000000
1577.459961	-85.440002	0.000000
1577.469971	-79.309998	0.000000
1577.479980	-79.760002	0.000000
1577.489990	-78.449997	0.000000
1577.500000	-76.809998	0.000000
1577.510010	-79.000000	0.000000
1577.520020	-77.180000	0.000000
1577.530029	-78.120003	0.000000
1577.540039	-76.629997	0.000000
1577.550049	-76.809998	0.000000
1577.560059	-79.419998	0.000000
1577.569946	-75.620003	0.000000
1577.579956	-75.349998	0.000000
1577.589966	-76.690002	0.000000
1577.599976	-77.660004	0.000000
1577.609985	-78.120003	0.000000
1577.619995	-74.910004	0.000000
1577.630005	-76.629997	0.000000
1577.640015	-76.930000	0.000000
1577.650024	-85.900002	0.000000
1577.660034	-77.589996	0.000000
1577.670044	-77.660004	0.000000
1577.680054	-76.459999	0.000000
1577.689941	-78.040001	0.000000
1577.699951	-76.570000	0.000000
1577.709961	-75.570000	0.000000
1577.719971	-76.150002	0.000000
1577.729980	-75.620003	0.000000
1577.739990	-75.849998	0.000000
1577.750000	-77.660004	0.000000
1577.760010	-75.150002	0.000000
