Wavelength (nm)	Transmission (dBm)	Linear Transmission
1577.000000	-210.000000	0.000000
1577.010010	-210.000000	0.000000
1577.020020	-81.129997	0.000000
1577.030029	-210.000000	0.000000
1577.040039	-210.000000	0.000000
1577.050049	-90.669998	0.000000
1577.060059	-92.430000	0.000000
1577.069946	-90.669998	0.000000
1577.079956	-210.000000	0.000000
1577.089966	-83.680000	0.000000
1577.099976	-210.000000	0.000000
1577.109985	-80.529999	0.000000
1577.119995	-210.000000	0.000000
1577.130005	-92.430000	0.000000
1577.140015	-83.980003	0.000000
1577.150024	-95.440002	0.000000
1577.160034	-210.000000	0.000000
1577.170044	-210.000000	0.000000
1577.180054	-84.300003	0.000000
1577.189941	-210.000000	0.000000
1577.199951	-210.000000	0.000000
1577.209961	-89.419998	0.000000
1577.219971	-210.000000	0.000000
1577.229980	-79.309998	0.000000
1577.239990	-83.129997	0.000000
1577.250000	-210.000000	0.000000
1577.260010	-210.000000	0.000000
1577.270020	-210.000000	0.000000
1577.280029	-210.000000	0.000000
1577.290039	-210.000000	0.000000
1577.300049	-85.440002	0.000000
1577.310059	-210.000000	0.000000
1577.319946	-210.000000	0.000000
1577.329956	-210.000000	0.000000
1577.339966	-210.000000	0.000000
1577.349976	-210.000000	0.000000
1577.359985	-79.419998	0.000000
1577.369995	-95.440002	0.000000
1577.380005	-81.820000	0.000000
1577.390015	-86.989998	0.000000
1577.400024	-85.440002	0.000000
1577.410034	-210.000000	0.000000
1577.420044	-210.000000	0.000000
1577.430054	-210.000000	0.000000
1577.439941	-80.250000	0.000000
1577.449951	-87.660004	0.000000
1577.459961	-210.000000	0.000000
1577.469971	-86.989998	0.000000
1577.479980	-210.000000	0.000000
1577.489990	-87.660004	0.000000
1577.500000	-83.680000	0.000000
1577.510010	-80.669998	0.000000
1577.520020	-210.000000	0.000000
1577.530029	-210.000000	0.000000
1577.540039	-80.669998	0.000000
1577.550049	-85.029999	0.000000
1577.560059	-85.900002	0.000000
1577.569946	-85.440002	0.000000
1577.579956	-86.989998	0.000000
1577.589966	-89.419998	0.000000
1577.599976	-81.290001	0.000000
1577.609985	-210.000000	0.000000
1577.619995	-210.000000	0.000000
1577.630005	-210.000000	0.000000
1577.640015	-82.430000	0.000000
1577.650024	-90.669998	0.000000
1577.660034	-210.000000	0.000000
1577.670044	-210.000000	0.000000
1577.680054	-87.660004	0.000000
1577.689941	-80.820000	0.000000
1577.699951	-82.019997	0.000000
1577.709961	-82.220001	0.000000
1577.719971	-85.440002	0.000000
1577.729980	-84.300003	0.000000
1577.739990	-92.430000	0.000000
1577.750000	-90.669998	0.000000
1577.760010	-85.029999	0.000000
1577.770020	-83.129997	0.000000
1577.780029	-210.000000	0.000000
1577.790039	-83.680000	0.000000
1577.800049	-210.000000	0.000000
1577.810059	-89.419998	0.000000
1577.819946	-85.900002	0.000000
1577.829956	-81.820000	0.000000
1577.839966	-210.000000	0.000000
1577.849976	-210.000000	0.000000
1577.859985	-84.300003	0.000000
