Wavelength (nm)	Transmission (dBm)	Linear Transmission
1577.000000	-80.120003	0.000000
1577.010010	-80.250000	0.000000
1577.020020	-77.519997	0.000000
1577.030029	-77.050003	0.000000
1577.040039	-78.910004	0.000000
1577.050049	-77.110001	0.000000
1577.060059	-76.410004	0.000000
1577.069946	-81.459999	0.000000
1577.079956	-79.099998	0.000000
1577.089966	-80.250000	0.000000
1577.099976	-77.660004	0.000000
1577.109985	-79.209999	0.000000
1577.119995	-79.639999	0.000000
1577.130005	-78.279999	0.000000
1577.140015	-75.349998	0.000000
1577.150024	-76.750000	0.000000
1577.160034	-78.629997	0.000000
1577.170044	-76.519997	0.000000
1577.180054	-80.970001	0.000000
1577.189941	-77.519997	0.000000
1577.199951	-76.870003	0.000000
1577.209961	-77.959999	0.000000
1577.219971	-76.750000	0.000000
1577.229980	-75.750000	0.000000
1577.239990	-75.190002	0.000000
1577.250000	-76.349998	0.000000
1577.260010	-75.309998	0.000000
1577.270020	-78.540001	0.000000
1577.280029	-75.190002	0.000000
1577.290039	-74.650002	0.000000
1577.300049	-74.330002	0.000000
1577.310059	-75.070000	0.000000
1577.319946	-75.570000	0.000000
1577.329956	-74.169998	0.000000
1577.339966	-75.029999	0.000000
1577.349976	-75.620003	0.000000
1577.359985	-74.949997	0.000000
1577.369995	-73.830002	0.000000
1577.380005	-74.790001	0.000000
1577.390015	-73.480003	0.000000
1577.400024	-73.260002	0.000000
1577.410034	-73.290001	0.000000
1577.420044	-73.029999	0.000000
1577.430054	-73.800003	0.000000
1577.439941	-73.010002	0.000000
1577.449951	-72.940002	0.000000
1577.459961	-73.919998	0.000000
1577.469971	-72.540001	0.000000
1577.479980	-73.129997	0.000000
1577.489990	-72.860001	0.000000
1577.500000	-72.629997	0.000000
1577.510010	-73.400002	0.000000
1577.520020	-72.320000	0.000000
1577.530029	-71.730003	0.000000
1577.540039	-72.199997	0.000000
1577.550049	-71.959999	0.000000
1577.560059	-72.580002	0.000000
