Wavelength (nm)	Transmission (dBm)	Linear Transmission
1575.000000	-81.809998	0.000000
1575.015991	-210.000000	0.000000
1575.031982	-85.430000	0.000000
1575.047974	-210.000000	0.000000
1575.063965	-85.430000	0.000000
1575.079956	-90.660004	0.000000
1575.095947	-92.419998	0.000000
1575.112061	-88.440002	0.000000
1575.128052	-92.419998	0.000000
1575.144043	-210.000000	0.000000
1575.160034	-81.449997	0.000000
1575.176025	-210.000000	0.000000
1575.192017	-210.000000	0.000000
1575.208008	-210.000000	0.000000
1575.223999	-210.000000	0.000000
1575.239990	-210.000000	0.000000
1575.255981	-210.000000	0.000000
1575.271973	-80.519997	0.000000
1575.287964	-210.000000	0.000000
1575.303955	-210.000000	0.000000
1575.319946	-210.000000	0.000000
1575.336060	-210.000000	0.000000
1575.352051	-83.389999	0.000000
1575.368042	-79.410004	0.000000
1575.384033	-210.000000	0.000000
1575.400024	-210.000000	0.000000
1575.416016	-210.000000	0.000000
1575.432007	-88.440002	0.000000
1575.447998	-88.440002	0.000000
1575.463989	-210.000000	0.000000
1575.479980	-210.000000	0.000000
1575.495972	-80.000000	0.000000
1575.511963	-80.970001	0.000000
1575.527954	-82.650002	0.000000
1575.543945	-210.000000	0.000000
1575.560059	-85.900002	0.000000
1575.576050	-210.000000	0.000000
1575.592041	-210.000000	0.000000
1575.608032	-210.000000	0.000000
1575.624023	-210.000000	0.000000
1575.640015	-85.440002	0.000000
1575.656006	-87.660004	0.000000
1575.671997	-210.000000	0.000000
1575.687988	-210.000000	0.000000
1575.703979	-89.419998	0.000000
1575.719971	-210.000000	0.000000
1575.735962	-86.989998	0.000000
1575.751953	-210.000000	0.000000
1575.767944	-210.000000	0.000000
1575.784058	-210.000000	0.000000
1575.800049	-82.650002	0.000000
1575.816040	-210.000000	0.000000
1575.832031	-210.000000	0.000000
1575.848022	-210.000000	0.000000
1575.864014	-80.669998	0.000000
1575.880005	-82.889999	0.000000
1575.895996	-210.000000	0.000000
1575.911987	-82.019997	0.000000
1575.927979	-84.650002	0.000000
1575.943970	-210.000000	0.000000
1575.959961	-210.000000	0.000000
1575.975952	-80.529999	0.000000
1575.991943	-88.449997	0.000000
1576.008057	-83.129997	0.000000
1576.024048	-210.000000	0.000000
1576.040039	-210.000000	0.000000
1576.056030	-84.650002	0.000000
1576.072021	-85.440002	0.000000
1576.088013	-210.000000	0.000000
1576.104004	-78.910004	0.000000
1576.119995	-210.000000	0.000000
1576.135986	-84.300003	0.000000
1576.151978	-80.389999	0.000000
1576.167969	-80.529999	0.000000
1576.183960	-210.000000	0.000000
1576.199951	-210.000000	0.000000
1576.215942	-210.000000	0.000000
1576.232056	-210.000000	0.000000
1576.248047	-82.889999	0.000000
1576.264038	-90.669998	0.000000
1576.280029	-80.120003	0.000000
1576.296021	-86.410004	0.000000
1576.312012	-210.000000	0.000000
1576.328003	-83.980003	0.000000
1576.343994	-86.410004	0.000000
1576.359985	-210.000000	0.000000
1576.375977	-210.000000	0.000000
1576.391968	-210.000000	0.000000
1576.407959	-83.980003	0.000000
1576.423950	-210.000000	0.000000
1576.439941	-210.000000	0.000000
1576.456055	-210.000000	0.000000
1576.472046	-210.000000	0.000000
1576.488037	-210.000000	0.000000
1576.504028	-81.459999	0.000000
1576.520020	-210.000000	0.000000
1576.536011	-210.000000	0.000000
1576.552002	-84.300003	0.000000
1576.567993	-210.000000	0.000000
1576.583984	-210.000000	0.000000
1576.599976	-210.000000	0.000000
1576.615967	-85.900002	0.000000
1576.631958	-210.000000	0.000000
1576.647949	-82.220001	0.000000
1576.663940	-82.220001	0.000000
1576.680054	-210.000000	0.000000
1576.696045	-83.980003	0.000000
1576.712036	-210.000000	0.000000
1576.728027	-81.290001	0.000000
1576.744019	-95.440002	0.000000
1576.760010	-210.000000	0.000000
1576.776001	-88.449997	0.000000
1576.791992	-87.660004	0.000000
1576.807983	-210.000000	0.000000
1576.823975	-210.000000	0.000000
1576.839966	-210.000000	0.000000
1576.855957	-210.000000	0.000000
1576.871948	-210.000000	0.000000
1576.887939	-85.029999	0.000000
1576.904053	-210.000000	0.000000
1576.920044	-210.000000	0.000000
1576.936035	-210.000000	0.000000
1576.952026	-210.000000	0.000000
1576.968018	-210.000000	0.000000
1576.984009	-210.000000	0.000000
1577.000000	-210.000000	0.000000
1577.015991	-210.000000	0.000000
1577.031982	-87.660004	0.000000
1577.047974	-210.000000	0.000000
1577.063965	-86.989998	0.000000
1577.079956	-83.400002	0.000000
1577.095947	-88.449997	0.000000
1577.112061	-82.430000	0.000000
1577.128052	-210.000000	0.000000
1577.144043	-210.000000	0.000000
1577.160034	-210.000000	0.000000
1577.176025	-210.000000	0.000000
1577.192017	-210.000000	0.000000
1577.208008	-210.000000	0.000000
1577.223999	-210.000000	0.000000
1577.239990	-210.000000	0.000000
1577.255981	-210.000000	0.000000
1577.271973	-87.660004	0.000000
1577.287964	-210.000000	0.000000
1577.303955	-81.820000	0.000000
1577.319946	-82.220001	0.000000
1577.336060	-210.000000	0.000000
1577.352051	-210.000000	0.000000
1577.368042	-90.669998	0.000000
1577.384033	-80.820000	0.000000
1577.400024	-210.000000	0.000000
1577.416016	-85.440002	0.000000
1577.432007	-210.000000	0.000000
1577.447998	-210.000000	0.000000
1577.463989	-210.000000	0.000000
1577.479980	-81.459999	0.000000
1577.495972	-210.000000	0.000000
1577.511963	-210.000000	0.000000
1577.527954	-210.000000	0.000000
1577.543945	-210.000000	0.000000
1577.560059	-210.000000	0.000000
1577.576050	-80.669998	0.000000
1577.592041	-210.000000	0.000000
1577.608032	-210.000000	0.000000
1577.624023	-210.000000	0.000000
1577.640015	-87.660004	0.000000
1577.656006	-80.389999	0.000000
1577.671997	-210.000000	0.000000
1577.687988	-77.959999	0.000000
1577.703979	-81.459999	0.000000
1577.719971	-210.000000	0.000000
1577.735962	-87.660004	0.000000
1577.751953	-210.000000	0.000000
1577.767944	-82.889999	0.000000
1577.784058	-81.459999	0.000000
1577.800049	-210.000000	0.000000
1577.816040	-84.300003	0.000000
1577.832031	-210.000000	0.000000
1577.848022	-84.650002	0.000000
1577.864014	-83.129997	0.000000
1577.880005	-83.400002	0.000000
1577.895996	-210.000000	0.000000
1577.911987	-210.000000	0.000000
1577.927979	-83.680000	0.000000
1577.943970	-80.250000	0.000000
1577.959961	-95.440002	0.000000
1577.975952	-86.410004	0.000000
1577.991943	-210.000000	0.000000
1578.008057	-88.459999	0.000000
1578.024048	-82.230003	0.000000
1578.040039	-210.000000	0.000000
1578.056030	-81.650002	0.000000
1578.072021	-83.989998	0.000000
1578.088013	-210.000000	0.000000
1578.104004	-210.000000	0.000000
1578.119995	-80.260002	0.000000
1578.135986	-81.139999	0.000000
1578.151978	-210.000000	0.000000
1578.167969	-210.000000	0.000000
1578.183960	-86.419998	0.000000
1578.199951	-95.449997	0.000000
1578.215942	-82.900002	0.000000
1578.232056	-83.139999	0.000000
1578.248047	-82.900002	0.000000
1578.264038	-210.000000	0.000000
1578.280029	-210.000000	0.000000
1578.296021	-210.000000	0.000000
1578.312012	-84.660004	0.000000
1578.328003	-78.370003	0.000000
1578.343994	-80.980003	0.000000
1578.359985	-210.000000	0.000000
1578.375977	-79.650002	0.000000
1578.391968	-210.000000	0.000000
1578.407959	-210.000000	0.000000
1578.423950	-76.820000	0.000000
1578.439941	-82.029999	0.000000
1578.456055	-83.139999	0.000000
1578.472046	-210.000000	0.000000
1578.488037	-82.440002	0.000000
1578.504028	-85.910004	0.000000
1578.520020	-85.910004	0.000000
1578.536011	-210.000000	0.000000
1578.552002	-210.000000	0.000000
1578.567993	-80.129997	0.000000
1578.583984	-210.000000	0.000000
1578.599976	-210.000000	0.000000
1578.615967	-84.309998	0.000000
1578.631958	-79.430000	0.000000
1578.647949	-210.000000	0.000000
1578.663940	-85.449997	0.000000
1578.680054	-210.000000	0.000000
1578.696045	-79.540001	0.000000
1578.712036	-78.730003	0.000000
1578.728027	-82.660004	0.000000
1578.744019	-210.000000	0.000000
1578.760010	-210.000000	0.000000
1578.776001	-78.370003	0.000000
1578.791992	-210.000000	0.000000
1578.807983	-81.300003	0.000000
1578.823975	-88.459999	0.000000
1578.839966	-78.820000	0.000000
1578.855957	-88.459999	0.000000
1578.871948	-80.400002	0.000000
1578.887939	-77.059998	0.000000
1578.904053	-81.470001	0.000000
1578.920044	-210.000000	0.000000
1578.936035	-86.419998	0.000000
1578.952026	-82.900002	0.000000
1578.968018	-79.320000	0.000000
1578.984009	-79.889999	0.000000
1579.000000	-78.919998	0.000000
1579.015991	-78.550003	0.000000
1579.031982	-92.440002	0.000000
1579.047974	-80.680000	0.000000
1579.063965	-79.430000	0.000000
1579.079956	-77.970001	0.000000
1579.095947	-79.650002	0.000000
1579.112061	-76.470001	0.000000
1579.128052	-81.650002	0.000000
1579.144043	-78.550003	0.000000
1579.160034	-76.000000	0.000000
1579.176025	-78.820000	0.000000
1579.192017	-79.010002	0.000000
1579.208008	-79.220001	0.000000
1579.223999	-78.639999	0.000000
1579.239990	-79.889999	0.000000
1579.255981	-78.129997	0.000000
1579.271973	-76.260002	0.000000
1579.287964	-76.419998	0.000000
1579.303955	-77.190002	0.000000
1579.319946	-76.209999	0.000000
1579.336060	-79.769997	0.000000
1579.352051	-76.160004	0.000000
1579.368042	-77.320000	0.000000
1579.384033	-75.720001	0.000000
1579.400024	-77.389999	0.000000
1579.416016	-77.320000	0.000000
1579.432007	-75.959999	0.000000
1579.447998	-77.889999	0.000000
1579.463989	-77.389999	0.000000
1579.479980	-76.360001	0.000000
1579.495972	-75.449997	0.000000
1579.511963	-74.589996	0.000000
1579.527954	-75.809998	0.000000
1579.543945	-76.580002	0.000000
1579.560059	-76.940002	0.000000
1579.576050	-75.320000	0.000000
1579.592041	-76.470001	0.000000
1579.608032	-76.879997	0.000000
1579.624023	-78.639999	0.000000
1579.640015	-77.000000	0.000000
1579.656006	-78.129997	0.000000
1579.671997	-78.050003	0.000000
1579.687988	-75.580002	0.000000
1579.703979	-77.059998	0.000000
1579.719971	-77.459999	0.000000
1579.735962	-76.050003	0.000000
1579.751953	-77.669998	0.000000
1579.767944	-76.360001	0.000000
1579.784058	-78.550003	0.000000
1579.800049	-79.010002	0.000000
1579.816040	-75.449997	0.000000
1579.832031	-77.669998	0.000000
1579.848022	-75.320000	0.000000
1579.864014	-76.820000	0.000000
1579.880005	-74.150002	0.000000
1579.895996	-74.959999	0.000000
1579.911987	-74.110001	0.000000
