Wavelength (nm)	Transmission (dBm)	Linear Transmission
1575.000000	-210.000000	0.000000
1575.015991	-210.000000	0.000000
1575.031982	-210.000000	0.000000
1575.047974	-210.000000	0.000000
1575.063965	-83.389999	0.000000
1575.079956	-210.000000	0.000000
1575.095947	-95.430000	0.000000
1575.112061	-82.010002	0.000000
1575.128052	-210.000000	0.000000
1575.144043	-210.000000	0.000000
1575.160034	-210.000000	0.000000
1575.176025	-89.410004	0.000000
1575.192017	-95.430000	0.000000
1575.208008	-210.000000	0.000000
1575.223999	-210.000000	0.000000
1575.239990	-83.389999	0.000000
1575.255981	-95.430000	0.000000
1575.271973	-92.419998	0.000000
1575.287964	-79.870003	0.000000
1575.303955	-210.000000	0.000000
1575.319946	-210.000000	0.000000
1575.336060	-83.389999	0.000000
1575.352051	-80.959999	0.000000
1575.368042	-210.000000	0.000000
1575.384033	-81.629997	0.000000
1575.400024	-210.000000	0.000000
1575.416016	-210.000000	0.000000
1575.432007	-210.000000	0.000000
1575.447998	-85.889999	0.000000
1575.463989	-210.000000	0.000000
1575.479980	-210.000000	0.000000
1575.495972	-79.639999	0.000000
1575.511963	-81.290001	0.000000
1575.527954	-210.000000	0.000000
1575.543945	-83.400002	0.000000
1575.560059	-210.000000	0.000000
1575.576050	-210.000000	0.000000
1575.592041	-77.730003	0.000000
1575.608032	-83.129997	0.000000
1575.624023	-210.000000	0.000000
1575.640015	-89.419998	0.000000
1575.656006	-210.000000	0.000000
1575.671997	-210.000000	0.000000
1575.687988	-83.400002	0.000000
1575.703979	-79.639999	0.000000
1575.719971	-82.650002	0.000000
1575.735962	-80.820000	0.000000
1575.751953	-210.000000	0.000000
1575.767944	-210.000000	0.000000
1575.784058	-210.000000	0.000000
1575.800049	-210.000000	0.000000
1575.816040	-83.680000	0.000000
1575.832031	-210.000000	0.000000
1575.848022	-81.129997	0.000000
1575.864014	-210.000000	0.000000
1575.880005	-210.000000	0.000000
1575.895996	-92.430000	0.000000
1575.911987	-81.639999	0.000000
1575.927979	-90.669998	0.000000
1575.943970	-210.000000	0.000000
1575.959961	-80.970001	0.000000
1575.975952	-210.000000	0.000000
1575.991943	-210.000000	0.000000
1576.008057	-210.000000	0.000000
1576.024048	-210.000000	0.000000
1576.040039	-210.000000	0.000000
1576.056030	-210.000000	0.000000
1576.072021	-90.669998	0.000000
1576.088013	-210.000000	0.000000
1576.104004	-210.000000	0.000000
1576.119995	-210.000000	0.000000
1576.135986	-210.000000	0.000000
1576.151978	-210.000000	0.000000
1576.167969	-81.459999	0.000000
1576.183960	-210.000000	0.000000
1576.199951	-210.000000	0.000000
1576.215942	-210.000000	0.000000
1576.232056	-89.419998	0.000000
1576.248047	-210.000000	0.000000
1576.264038	-80.970001	0.000000
1576.280029	-85.440002	0.000000
1576.296021	-79.000000	0.000000
1576.312012	-89.419998	0.000000
1576.328003	-79.000000	0.000000
1576.343994	-210.000000	0.000000
1576.359985	-82.019997	0.000000
1576.375977	-81.290001	0.000000
1576.391968	-79.639999	0.000000
1576.407959	-82.430000	0.000000
1576.423950	-210.000000	0.000000
1576.439941	-210.000000	0.000000
1576.456055	-83.129997	0.000000
1576.472046	-86.989998	0.000000
1576.488037	-85.440002	0.000000
1576.504028	-210.000000	0.000000
1576.520020	-210.000000	0.000000
1576.536011	-95.440002	0.000000
1576.552002	-92.430000	0.000000
1576.567993	-90.669998	0.000000
1576.583984	-80.120003	0.000000
1576.599976	-84.650002	0.000000
1576.615967	-210.000000	0.000000
1576.631958	-84.300003	0.000000
1576.647949	-79.529999	0.000000
1576.663940	-210.000000	0.000000
1576.680054	-86.410004	0.000000
1576.696045	-210.000000	0.000000
1576.712036	-82.650002	0.000000
1576.728027	-210.000000	0.000000
1576.744019	-210.000000	0.000000
1576.760010	-210.000000	0.000000
1576.776001	-210.000000	0.000000
1576.791992	-210.000000	0.000000
1576.807983	-210.000000	0.000000
1576.823975	-78.540001	0.000000
1576.839966	-210.000000	0.000000
1576.855957	-92.430000	0.000000
1576.871948	-95.440002	0.000000
1576.887939	-210.000000	0.000000
1576.904053	-210.000000	0.000000
1576.920044	-210.000000	0.000000
1576.936035	-210.000000	0.000000
1576.952026	-210.000000	0.000000
1576.968018	-81.290001	0.000000
1576.984009	-88.449997	0.000000
1577.000000	-210.000000	0.000000
1577.015991	-210.000000	0.000000
1577.031982	-210.000000	0.000000
1577.047974	-82.430000	0.000000
1577.063965	-210.000000	0.000000
1577.079956	-81.129997	0.000000
1577.095947	-210.000000	0.000000
1577.112061	-210.000000	0.000000
1577.128052	-80.389999	0.000000
1577.144043	-90.669998	0.000000
1577.160034	-83.980003	0.000000
1577.176025	-210.000000	0.000000
1577.192017	-210.000000	0.000000
1577.208008	-83.680000	0.000000
1577.223999	-210.000000	0.000000
1577.239990	-82.650002	0.000000
1577.255981	-210.000000	0.000000
1577.271973	-85.029999	0.000000
1577.287964	-210.000000	0.000000
1577.303955	-80.529999	0.000000
1577.319946	-210.000000	0.000000
1577.336060	-210.000000	0.000000
1577.352051	-84.300003	0.000000
1577.368042	-92.430000	0.000000
1577.384033	-95.440002	0.000000
1577.400024	-95.440002	0.000000
1577.416016	-81.459999	0.000000
1577.432007	-210.000000	0.000000
1577.447998	-210.000000	0.000000
1577.463989	-210.000000	0.000000
1577.479980	-210.000000	0.000000
1577.495972	-84.650002	0.000000
1577.511963	-82.430000	0.000000
1577.527954	-90.669998	0.000000
1577.543945	-210.000000	0.000000
1577.560059	-210.000000	0.000000
1577.576050	-210.000000	0.000000
1577.592041	-210.000000	0.000000
1577.608032	-210.000000	0.000000
1577.624023	-210.000000	0.000000
1577.640015	-210.000000	0.000000
1577.656006	-82.889999	0.000000
1577.671997	-210.000000	0.000000
1577.687988	-84.300003	0.000000
1577.703979	-90.669998	0.000000
1577.719971	-82.430000	0.000000
1577.735962	-86.989998	0.000000
1577.751953	-210.000000	0.000000
1577.767944	-210.000000	0.000000
1577.784058	-210.000000	0.000000
1577.800049	-210.000000	0.000000
1577.816040	-85.900002	0.000000
1577.832031	-210.000000	0.000000
1577.848022	-85.440002	0.000000
1577.864014	-86.410004	0.000000
1577.880005	-90.669998	0.000000
1577.895996	-210.000000	0.000000
1577.911987	-81.820000	0.000000
1577.927979	-77.309998	0.000000
1577.943970	-210.000000	0.000000
1577.959961	-210.000000	0.000000
1577.975952	-210.000000	0.000000
1577.991943	-92.440002	0.000000
1578.008057	-210.000000	0.000000
1578.024048	-83.139999	0.000000
1578.040039	-210.000000	0.000000
1578.056030	-210.000000	0.000000
1578.072021	-95.449997	0.000000
1578.088013	-81.650002	0.000000
1578.104004	-210.000000	0.000000
1578.119995	-80.010002	0.000000
1578.135986	-85.449997	0.000000
1578.151978	-210.000000	0.000000
1578.167969	-80.010002	0.000000
1578.183960	-81.139999	0.000000
1578.199951	-210.000000	0.000000
1578.215942	-210.000000	0.000000
1578.232056	-210.000000	0.000000
1578.248047	-81.470001	0.000000
1578.264038	-210.000000	0.000000
1578.280029	-210.000000	0.000000
1578.296021	-210.000000	0.000000
1578.312012	-90.680000	0.000000
1578.328003	-210.000000	0.000000
1578.343994	-210.000000	0.000000
1578.359985	-85.040001	0.000000
1578.375977	-85.449997	0.000000
1578.391968	-210.000000	0.000000
1578.407959	-210.000000	0.000000
1578.423950	-210.000000	0.000000
1578.439941	-210.000000	0.000000
1578.456055	-92.440002	0.000000
1578.472046	-210.000000	0.000000
1578.488037	-210.000000	0.000000
1578.504028	-88.459999	0.000000
1578.520020	-87.669998	0.000000
1578.536011	-210.000000	0.000000
1578.552002	-210.000000	0.000000
1578.567993	-210.000000	0.000000
1578.583984	-79.430000	0.000000
1578.599976	-210.000000	0.000000
1578.615967	-86.419998	0.000000
1578.631958	-210.000000	0.000000
1578.647949	-210.000000	0.000000
1578.663940	-82.230003	0.000000
1578.680054	-210.000000	0.000000
1578.696045	-210.000000	0.000000
1578.712036	-210.000000	0.000000
1578.728027	-87.000000	0.000000
1578.744019	-85.449997	0.000000
1578.760010	-95.449997	0.000000
1578.776001	-84.309998	0.000000
1578.791992	-95.449997	0.000000
1578.807983	-210.000000	0.000000
1578.823975	-84.309998	0.000000
1578.839966	-84.309998	0.000000
1578.855957	-210.000000	0.000000
1578.871948	-95.449997	0.000000
1578.887939	-210.000000	0.000000
1578.904053	-210.000000	0.000000
1578.920044	-210.000000	0.000000
1578.936035	-85.040001	0.000000
1578.952026	-95.449997	0.000000
1578.968018	-210.000000	0.000000
1578.984009	-82.660004	0.000000
1579.000000	-210.000000	0.000000
1579.015991	-210.000000	0.000000
1579.031982	-90.680000	0.000000
1579.047974	-210.000000	0.000000
1579.063965	-210.000000	0.000000
1579.079956	-210.000000	0.000000
1579.095947	-210.000000	0.000000
1579.112061	-85.910004	0.000000
1579.128052	-79.889999	0.000000
1579.144043	-80.980003	0.000000
1579.160034	-210.000000	0.000000
1579.176025	-210.000000	0.000000
1579.192017	-92.440002	0.000000
1579.208008	-81.830002	0.000000
1579.223999	-86.419998	0.000000
1579.239990	-84.309998	0.000000
1579.255981	-210.000000	0.000000
1579.271973	-84.660004	0.000000
1579.287964	-89.430000	0.000000
1579.303955	-210.000000	0.000000
1579.319946	-210.000000	0.000000
1579.336060	-210.000000	0.000000
1579.352051	-84.309998	0.000000
1579.368042	-210.000000	0.000000
1579.384033	-81.139999	0.000000
1579.400024	-210.000000	0.000000
1579.416016	-210.000000	0.000000
1579.432007	-88.459999	0.000000
1579.447998	-83.690002	0.000000
1579.463989	-86.419998	0.000000
1579.479980	-85.040001	0.000000
1579.495972	-210.000000	0.000000
1579.511963	-87.669998	0.000000
1579.527954	-87.669998	0.000000
1579.543945	-85.040001	0.000000
1579.560059	-87.669998	0.000000
1579.576050	-210.000000	0.000000
1579.592041	-88.459999	0.000000
1579.608032	-210.000000	0.000000
1579.624023	-210.000000	0.000000
1579.640015	-210.000000	0.000000
1579.656006	-210.000000	0.000000
1579.671997	-210.000000	0.000000
1579.687988	-85.040001	0.000000
1579.703979	-81.139999	0.000000
1579.719971	-210.000000	0.000000
1579.735962	-80.400002	0.000000
1579.751953	-87.669998	0.000000
1579.767944	-210.000000	0.000000
1579.784058	-210.000000	0.000000
1579.800049	-210.000000	0.000000
1579.816040	-210.000000	0.000000
1579.832031	-90.680000	0.000000
1579.848022	-210.000000	0.000000
1579.864014	-210.000000	0.000000
1579.880005	-82.230003	0.000000
1579.895996	-210.000000	0.000000
1579.911987	-87.000000	0.000000
1579.927979	-81.300003	0.000000
1579.943970	-82.029999	0.000000
1579.959961	-80.129997	0.000000
1579.975952	-79.220001	0.000000
1579.991943	-81.830002	0.000000
1580.008057	-78.550003	0.000000
1580.024048	-82.029999	0.000000
1580.040039	-78.919998	0.000000
1580.056030	-78.459999	0.000000
1580.072021	-78.459999	0.000000
1580.088013	-76.160004	0.000000
1580.104004	-78.820000	0.000000
1580.119995	-77.599998	0.000000
1580.135986	-75.540001	0.000000
1580.151978	-77.459999	0.000000
1580.167969	-75.160004	0.000000
1580.183960	-75.040001	0.000000
1580.199951	-74.150002	0.000000
1580.215942	-73.410004	0.000000
1580.232056	-72.500000	0.000000
1580.248047	-73.330002	0.000000
1580.264038	-73.199997	0.000000
1580.280029	-72.059998	0.000000
1580.296021	-72.099998	0.000000
1580.312012	-72.370003	0.000000
1580.328003	-72.949997	0.000000
1580.343994	-72.029999	0.000000
1580.359985	-71.040001	0.000000
1580.375977	-70.949997	0.000000
1580.391968	-70.660004	0.000000
1580.407959	-70.690002	0.000000
1580.423950	-70.830002	0.000000
1580.439941	-70.989998	0.000000
1580.456055	-70.559998	0.000000
1580.472046	-70.540001	0.000000
1580.488037	-70.360001	0.000000
1580.504028	-70.199997	0.000000
1580.520020	-70.809998	0.000000
1580.536011	-70.459999	0.000000
1580.552002	-69.570000	0.000000
1580.567993	-69.589996	0.000000
1580.583984	-69.360001	0.000000
1580.599976	-69.680000	0.000000
1580.615967	-70.120003	0.000000
1580.631958	-69.739998	0.000000
1580.647949	-69.839996	0.000000
1580.663940	-70.070000	0.000000
1580.680054	-69.470001	0.000000
1580.696045	-68.940002	0.000000
1580.712036	-69.309998	0.000000
1580.728027	-69.220001	0.000000
1580.744019	-68.919998	0.000000
1580.760010	-68.970001	0.000000
1580.776001	-68.919998	0.000000
1580.791992	-69.379997	0.000000
1580.807983	-69.739998	0.000000
1580.823975	-69.839996	0.000000
1580.839966	-68.860001	0.000000
1580.855957	-68.989998	0.000000
1580.871948	-68.779999	0.000000
1580.887939	-68.860001	0.000000
1580.904053	-69.080002	0.000000
1580.920044	-69.559998	0.000000
1580.936035	-68.610001	0.000000
1580.952026	-69.379997	0.000000
1580.968018	-69.629997	0.000000
1580.984009	-69.120003	0.000000
1581.000000	-68.910004	0.000000
1581.015991	-68.529999	0.000000
1581.031982	-68.580002	0.000000
1581.047974	-68.139999	0.000000
1581.063965	-68.610001	0.000000
1581.079956	-68.760002	0.000000
1581.095947	-69.099998	0.000000
1581.112061	-69.080002	0.000000
1581.128052	-68.680000	0.000000
1581.144043	-68.620003	0.000000
1581.160034	-68.519997	0.000000
1581.176025	-68.400002	0.000000
1581.192017	-68.410004	0.000000
1581.208008	-68.269997	0.000000
1581.223999	-68.970001	0.000000
1581.239990	-68.790001	0.000000
1581.255981	-69.000000	0.000000
1581.271973	-69.190002	0.000000
1581.287964	-68.760002	0.000000
1581.303955	-68.790001	0.000000
1581.319946	-68.669998	0.000000
1581.336060	-68.620003	0.000000
1581.352051	-69.150002	0.000000
1581.368042	-68.900002	0.000000
1581.384033	-69.730003	0.000000
1581.400024	-69.589996	0.000000
1581.416016	-69.669998	0.000000
1581.432007	-70.199997	0.000000
1581.447998	-69.410004	0.000000
1581.463989	-69.650002	0.000000
1581.479980	-70.300003	0.000000
1581.495972	-69.599998	0.000000
1581.511963	-70.070000	0.000000
1581.527954	-70.370003	0.000000
1581.543945	-70.070000	0.000000
1581.560059	-70.529999	0.000000
1581.576050	-69.970001	0.000000
1581.592041	-70.370003	0.000000
1581.608032	-70.629997	0.000000
1581.624023	-69.769997	0.000000
1581.640015	-70.180000	0.000000
1581.656006	-70.040001	0.000000
1581.671997	-70.440002	0.000000
1581.687988	-70.809998	0.000000
1581.703979	-70.650002	0.000000
1581.719971	-70.550003	0.000000
1581.735962	-70.260002	0.000000
1581.751953	-70.599998	0.000000
1581.767944	-70.169998	0.000000
1581.784058	-70.169998	0.000000
1581.800049	-69.410004	0.000000
1581.816040	-69.870003	0.000000
1581.832031	-70.010002	0.000000
1581.848022	-70.269997	0.000000
1581.864014	-69.970001	0.000000
1581.880005	-69.500000	0.000000
1581.895996	-69.339996	0.000000
1581.911987	-69.300003	0.000000
1581.927979	-69.169998	0.000000
1581.943970	-69.279999	0.000000
1581.959961	-69.430000	0.000000
1581.975952	-68.910004	0.000000
1581.991943	-69.059998	0.000000
1582.008057	-69.129997	0.000000
1582.024048	-68.610001	0.000000
1582.040039	-68.940002	0.000000
1582.056030	-68.510002	0.000000
1582.072021	-68.389999	0.000000
1582.088013	-68.389999	0.000000
1582.104004	-68.290001	0.000000
1582.119995	-68.809998	0.000000
1582.135986	-68.589996	0.000000
1582.151978	-68.419998	0.000000
1582.167969	-68.370003	0.000000
1582.183960	-68.040001	0.000000
1582.199951	-67.550003	0.000000
1582.215942	-67.779999	0.000000
1582.232056	-67.889999	0.000000
1582.248047	-67.980003	0.000000
1582.264038	-68.139999	0.000000
1582.280029	-67.940002	0.000000
1582.296021	-68.010002	0.000000
1582.312012	-67.500000	0.000000
1582.328003	-67.510002	0.000000
1582.343994	-67.059998	0.000000
1582.359985	-67.169998	0.000000
1582.375977	-67.010002	0.000000
1582.391968	-67.059998	0.000000
1582.407959	-67.099998	0.000000
1582.423950	-67.419998	0.000000
1582.439941	-67.120003	0.000000
