Wavelength (nm)	Transmission (dBm)	Linear Transmission
1575.000000	-89.410004	0.000000
1575.015991	-210.000000	0.000000
1575.031982	-85.430000	0.000000
1575.047974	-210.000000	0.000000
1575.063965	-83.669998	0.000000
1575.079956	-78.620003	0.000000
1575.095947	-210.000000	0.000000
1575.112061	-210.000000	0.000000
1575.128052	-210.000000	0.000000
1575.144043	-210.000000	0.000000
1575.160034	-85.889999	0.000000
1575.176025	-79.300003	0.000000
1575.192017	-87.650002	0.000000
1575.208008	-85.430000	0.000000
1575.223999	-210.000000	0.000000
1575.239990	-210.000000	0.000000
1575.255981	-210.000000	0.000000
1575.271973	-210.000000	0.000000
1575.287964	-89.410004	0.000000
1575.303955	-210.000000	0.000000
1575.319946	-210.000000	0.000000
1575.336060	-210.000000	0.000000
1575.352051	-210.000000	0.000000
1575.368042	-86.400002	0.000000
1575.384033	-83.970001	0.000000
1575.400024	-88.440002	0.000000
1575.416016	-210.000000	0.000000
1575.432007	-210.000000	0.000000
1575.447998	-210.000000	0.000000
1575.463989	-87.650002	0.000000
1575.479980	-89.410004	0.000000
1575.495972	-210.000000	0.000000
1575.511963	-210.000000	0.000000
1575.527954	-210.000000	0.000000
1575.543945	-210.000000	0.000000
1575.560059	-84.650002	0.000000
1575.576050	-210.000000	0.000000
1575.592041	-83.980003	0.000000
1575.608032	-81.129997	0.000000
1575.624023	-210.000000	0.000000
1575.640015	-210.000000	0.000000
1575.656006	-80.820000	0.000000
1575.671997	-210.000000	0.000000
1575.687988	-210.000000	0.000000
1575.703979	-92.430000	0.000000
1575.719971	-210.000000	0.000000
1575.735962	-210.000000	0.000000
1575.751953	-83.400002	0.000000
1575.767944	-80.250000	0.000000
1575.784058	-85.029999	0.000000
1575.800049	-83.129997	0.000000
1575.816040	-81.290001	0.000000
1575.832031	-210.000000	0.000000
1575.848022	-77.959999	0.000000
1575.864014	-210.000000	0.000000
1575.880005	-210.000000	0.000000
1575.895996	-210.000000	0.000000
1575.911987	-79.760002	0.000000
1575.927979	-95.440002	0.000000
1575.943970	-210.000000	0.000000
1575.959961	-90.669998	0.000000
1575.975952	-210.000000	0.000000
1575.991943	-210.000000	0.000000
1576.008057	-210.000000	0.000000
1576.024048	-210.000000	0.000000
1576.040039	-210.000000	0.000000
1576.056030	-210.000000	0.000000
1576.072021	-88.449997	0.000000
1576.088013	-210.000000	0.000000
1576.104004	-92.430000	0.000000
1576.119995	-210.000000	0.000000
1576.135986	-210.000000	0.000000
1576.151978	-89.419998	0.000000
1576.167969	-210.000000	0.000000
1576.183960	-210.000000	0.000000
1576.199951	-210.000000	0.000000
1576.215942	-210.000000	0.000000
1576.232056	-81.639999	0.000000
1576.248047	-210.000000	0.000000
1576.264038	-210.000000	0.000000
1576.280029	-210.000000	0.000000
1576.296021	-210.000000	0.000000
1576.312012	-210.000000	0.000000
1576.328003	-210.000000	0.000000
1576.343994	-83.680000	0.000000
1576.359985	-210.000000	0.000000
1576.375977	-210.000000	0.000000
1576.391968	-210.000000	0.000000
1576.407959	-82.220001	0.000000
1576.423950	-85.029999	0.000000
1576.439941	-90.669998	0.000000
1576.456055	-210.000000	0.000000
1576.472046	-210.000000	0.000000
1576.488037	-210.000000	0.000000
1576.504028	-95.440002	0.000000
1576.520020	-85.029999	0.000000
1576.536011	-83.980003	0.000000
1576.552002	-210.000000	0.000000
1576.567993	-210.000000	0.000000
1576.583984	-210.000000	0.000000
1576.599976	-92.430000	0.000000
1576.615967	-82.019997	0.000000
1576.631958	-79.209999	0.000000
1576.647949	-88.449997	0.000000
1576.663940	-210.000000	0.000000
1576.680054	-210.000000	0.000000
1576.696045	-210.000000	0.000000
1576.712036	-82.889999	0.000000
1576.728027	-88.449997	0.000000
1576.744019	-210.000000	0.000000
1576.760010	-81.639999	0.000000
1576.776001	-210.000000	0.000000
1576.791992	-83.980003	0.000000
1576.807983	-80.970001	0.000000
1576.823975	-210.000000	0.000000
1576.839966	-82.430000	0.000000
1576.855957	-81.129997	0.000000
1576.871948	-210.000000	0.000000
1576.887939	-83.400002	0.000000
1576.904053	-210.000000	0.000000
1576.920044	-210.000000	0.000000
